"URL","Reference_id","Method","Evaluation","EC value","Enzyme","Reaction","K","Temp","Ionic strength","pH","enthalpy","enthalpy","enthalpy","m(KCl,mol.kg-3)","c(KCl,mol dm-3)","m(KCl,mol.kg-1)","c(Na+,mol dm-3)","c(NaCl,mol dm-3)","c(MnCl2,mol dm-3)","c(MgCl2)","c(MnSO4,mol dm-3)","c c(Mg2+,mol dm-3)","c(MgSO4,mol dm-3)","m(MgCl2,mol.kg-1)","c(CaCl2,mol dm-3)","c(ZnCl2,mol dm-3)","c(Mg)tot(mol dm-3)","c(MgCl2,mol dm-3)","c(Mg2+,mol dm-3)","c(MnSO4)","pMn","pMg","c(total substrate,mol dm-3)","c(nucleotide)tot(mol dm-3)","x(cosolvent)","cosolvent","salt","c(salt,mol dm-3)","c(Tris,mol dm-3)",,"c(spermidine,mol dm-3)","c(phosphate,mol dm-3)","c(orthophosphate)","c(orthophosphate,mol dm-3)","c(tetra-n-propylammonium+,mol dm-3)","buffer","buffer(mol dm-3)","Buffer",,1
"enzyme_data1.pl?col=1.&T1=00TEW/GOL_1635","00TEW/GOL","calorimetry and chromatography","A","2.6.1.42","branched-chain-amino-acid transferase","L-valine(aq) + 2-oxoglutarate(aq) = 2-oxovalerate(aq) + L-glutamate(aq)",1.67,298.15,0.31,7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,1696
"enzyme_data1.pl?col=1.&T1=61RAW/WAD_953","61RAW/WAD","calorimetry","A","3.4.11.1","leucyl aminopeptidase","L-tyrosylglycinamide(aq) + H2O(l) = L-tyrosine(aq) + glycinamide(aq)",,298.15,,8.2,-5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tris (~ 0.04 mol dm-3) + HCl",,1697
"enzyme_data1.pl?col=1.&T1=61RAW/WAD_953","61RAW/WAD","calorimetry","A","3.4.11.1","leucyl aminopeptidase","L-tyrosylglycinamide(aq) + H2O(l) = L-tyrosine(aq) + glycinamide(aq)",,298.15,,8,-5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tris (~ 0.04 mol dm-3) + HCl",,1698
"enzyme_data1.pl?col=1.&T1=61RAW/WAD_953","61RAW/WAD","calorimetry","A","3.4.11.1","leucyl aminopeptidase","L-tyrosylglycinamide(aq) + H2O(l) = L-tyrosine(aq) + glycinamide(aq)",,298.15,,8.6,-5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tris (~ 0.04 mol dm-3) + HCl",,1699
"enzyme_data1.pl?col=1.&T1=98TEW/KIS_518","98TEW/KIS","calorimetry","A","2.6.1.5","tyrosine aminotransferase","L-tyrosine(aq) + 2-oxoglutarate(aq) = 4-hydroxyphenylpyruvate(aq) + L-glutamate(aq)",,298.15,0.34,7.64,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,1700
"enzyme_data1.pl?col=1.&T1=98TEW/KIS_517","98TEW/KIS","HPLC","A","2.6.1.5","tyrosine aminotransferase","L-tyrosine(aq) + 2-oxoglutarate(aq) = 4-hydroxyphenylpyruvate(aq) + L-glutamate(aq)",0.876,298.15,0.33,7.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,1701
"enzyme_data1.pl?col=1.&T1=98TEW/KIS_517","98TEW/KIS","HPLC","A","2.6.1.5","tyrosine aminotransferase","L-tyrosine(aq) + 2-oxoglutarate(aq) = 4-hydroxyphenylpyruvate(aq) + L-glutamate(aq)",0.88,298.15,0.32,7.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,1702
"enzyme_data1.pl?col=1.&T1=94TEW/GOL_1140","94TEW/GOL","calorimetry","A","4.1.99.1","tryptophanase","L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq)",,298.15,0.3,7.82,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.10 mol kg-1)",,1703
"enzyme_data1.pl?col=1.&T1=64ASP/JAK_215","64ASP/JAK","spectrophotometry","C","1.1.1.129","L-threonate dehydrogenase","L-threonate(aq) + NAD(aq) = 3-oxo-L-threonate(aq) + NADH(aq)","5.53E-03",298.15,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate (0.3 mol dm-3)",,1704
"enzyme_data1.pl?col=1.&T1=64ASP/JAK_215","64ASP/JAK","spectrophotometry","C","1.1.1.129","L-threonate dehydrogenase","L-threonate(aq) + NAD(aq) = 3-oxo-L-threonate(aq) + NADH(aq)","3.42E-04",298.15,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate (0.3 mol dm-3)",,1705
"enzyme_data1.pl?col=1.&T1=64ASP/JAK_215","64ASP/JAK","spectrophotometry","C","1.1.1.129","L-threonate dehydrogenase","L-threonate(aq) + NAD(aq) = 3-oxo-L-threonate(aq) + NADH(aq)","1.25E-03",298.15,,7.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate (0.3 mol dm-3)",,1706
"enzyme_data1.pl?col=1.&T1=64BAR/ROO_1419","64BAR/ROO","spectrophotometry","C","5.4.99.1","methylaspartate mutase","L-threo-3-methylaspartate(aq) = L-glutamate(aq)",10.7,303.15,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tris (0.050 mol dm-3) + HCl",,1707
"enzyme_data1.pl?col=1.&T1=59BAR/SMY_1214","59BAR/SMY","spectrophotometry","B","4.3.1.2","methylaspartate ammonia-lyase","L-threo-3-methylaspartate(aq) = 2-methylfumarate(aq) + ammonia(aq)",0.306,298.15,,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ethanolamine (0.05 mol dm-3)",,"{Tris (0.05 mol dm-3) + HCl} and ethanolamine (0.05 mol dm-3)",,1708
"enzyme_data1.pl?col=1.&T1=59BAR/SMY_1214","59BAR/SMY","spectrophotometry","B","4.3.1.2","methylaspartate ammonia-lyase","L-threo-3-methylaspartate(aq) = 2-methylfumarate(aq) + ammonia(aq)",0.238,298.15,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tris (0.05 mol dm-3) + HCl",,"{Tris (0.05 mol dm-3) + HCl} and ethanolamine (0.05 mol dm-3)",,1709
"enzyme_data1.pl?col=1.&T1=59HOL_51","59HOL","spectrophotometry","B","1.1.1.9","D-xylulose reductase","L-threitol(aq) + NAD(aq) = L-erythrulose(aq) + NADH(aq)","6.91E-04",298.15,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tris (0.05 mol dm-3)",,1710
"enzyme_data1.pl?col=1.&T1=59HOL_51","59HOL","spectrophotometry","B","1.1.1.9","D-xylulose reductase","L-threitol(aq) + NAD(aq) = L-erythrulose(aq) + NADH(aq)","6.91E-05",298.15,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tris (0.05 mol dm-3)",,1711
"enzyme_data1.pl?col=1.&T1=00TEW/GOL_1640","00TEW/GOL","calorimetry and chromatography","A","2.6.1.42","branched-chain-amino-acid transferase","L-tert-leucine(aq) + 2-oxoglutarate(aq) = 3,3-dimethyl-2-oxobutanoate(aq) + L-glutamate(aq)",,298.15,0.31,7.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,1712
"enzyme_data1.pl?col=1.&T1=00TEW/GOL_1639","00TEW/GOL","calorimetry and chromatography","A","2.6.1.42","branched-chain-amino-acid transferase","L-tert-leucine(aq) + 2-oxoglutarate(aq) = 3,3-dimethyl-2-oxobutanoate(aq) + L-glutamate(aq)",6.01,298.15,0.31,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,1713
"enzyme_data1.pl?col=1.&T1=85WIE/HIN_1187","85WIE/HIN","calorimetry","A","4.2.1.20","tryptophan synthase","L-serine(aq) = pyruvate(aq) + ammonia(aq)",,308.15,,7.5,-7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sodium diphosphate (0.1 mol dm-3)",,1714
"enzyme_data1.pl?col=1.&T1=98KIS/TEW_1188","98KIS/TEW","calorimetry","A","4.2.1.20","tryptophan synthase","L-serine(aq) = pyruvate(aq) + ammonia(aq)",,308.15,0.39,6.9,-12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,1715
"enzyme_data1.pl?col=1.&T1=57BUR/HOR_1263","57BUR/HOR","enzymatic assay","C","5.1.3.4","L-ribulose-phosphate 4-epimerase","L-ribulose 5-phosphate(aq) = D-xylulose 5-phosphate(aq)","~1.0",308.15,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tris (0.2 mol dm-3)",,1716
"enzyme_data1.pl?col=1.&T1=58BUR/HOR_1264","58BUR/HOR","enzymatic assay","B","5.1.3.4","L-ribulose-phosphate 4-epimerase","L-ribulose 5-phosphate(aq) = D-xylulose 5-phosphate(aq)",1.2,310.15,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tris (0.042 mol dm-3)",,1717
"enzyme_data1.pl?col=1.&T1=62HOR_1266","62HOR","radioactivity","C","5.1.3.4","L-ribulose-phosphate 4-epimerase","L-ribulose 5-phosphate(aq) = D-xylulose 5-phosphate(aq)","~1.0",310.15,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"succinate (0.092 mol dm-3) + NaOH",,1718
"enzyme_data1.pl?col=1.&T1=58WOL/SIM_1265","58WOL/SIM","enzymatic assay","B","5.1.3.4","L-ribulose-phosphate 4-epimerase","L-ribulose 5-phosphate(aq) = D-xylulose 5-phosphate(aq)",1.86,297.15,,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glycylglycine (0.1 mol dm-3)",,1719
"enzyme_data1.pl?col=1.&T1=56DIC/WIL_1262","56DIC/WIL","chromatography and spectrophotometry","C","5.1.3.4","L-ribulose-phosphate 4-epimerase","L-ribulose 5-phosphate(aq) = D-xylulose 5-phosphate(aq)",1.2,310.15,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glycylglycine (0.06 mol dm-3)",,1720
"enzyme_data1.pl?col=1.&T1=65CHI/FEI_1110","65CHI/FEI","spectrophotometry","C","4.1.2.19","rhamnulose-1-phosphate aldolase","L-rhamnulose 1-phosphate(aq) = glycerone phosphate(aq) + (S)-lactaldehyde(aq)",0.083,310.15,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glycylglycine",,1721
"enzyme_data1.pl?col=1.&T1=66DOM/ZEC_1374","66DOM/ZEC","spectrophotometry","C","5.3.1.14","L-rhamnose isomerase","L-rhamnose(aq) = L-rhamnulose(aq)",0.75,310.15,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tris (0.1 mol dm-3) + HCl",,1722
"enzyme_data1.pl?col=1.&T1=64TAK/SAW_1373","64TAK/SAW","spectrophotometry","B","5.3.1.14","L-rhamnose isomerase","L-rhamnose(aq) = L-rhamnulose(aq)",1.5,310.15,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tris (0.01 mol dm-3)",,1723
"enzyme_data1.pl?col=1.&T1=63DOM/ZEC_1372","63DOM/ZEC","spectrophotometry","C","5.3.1.14","L-rhamnose isomerase","L-rhamnose(aq) = L-rhamnulose(aq)",0.75,310.15,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tris (0.063 mol dm-3) + HCl",,1724
"enzyme_data1.pl?col=1.&T1=56ENG_1371","56ENG",,"C","5.3.1.14","L-rhamnose isomerase","L-rhamnose(aq) = L-rhamnulose(aq)",1.5,298.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725
"enzyme_data1.pl?col=1.&T1=91SRI/NAM_308","91SRI/NAM","spectrophotometry","B","1.5.1.21","1-piperidine-2-carboxylate reductase","L-pipecolate(aq) + NADP(aq) =D-1-piperidine-2-carboxylate(aq) + NADPH(aq)",0.00775,291.1,,"9.0 - 9.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate (0.1 mol dm-3) and Tris (0.1 mol dm-3)",,1726
"enzyme_data1.pl?col=1.&T1=91SRI/NAM_308","91SRI/NAM","spectrophotometry","B","1.5.1.21","1-piperidine-2-carboxylate reductase","L-pipecolate(aq) + NADP(aq) =D-1-piperidine-2-carboxylate(aq) + NADPH(aq)",0.00585,297.6,,"9.0 - 9.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate (0.1 mol dm-3) and Tris (0.1 mol dm-3)",,1727
"enzyme_data1.pl?col=1.&T1=91SRI/NAM_308","91SRI/NAM","spectrophotometry","B","1.5.1.21","1-piperidine-2-carboxylate reductase","L-pipecolate(aq) + NADP(aq) =D-1-piperidine-2-carboxylate(aq) + NADPH(aq)",0.0103,281.2,,"9.0 - 9.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate (0.1 mol dm-3) and Tris (0.1 mol dm-3)",,1728
"enzyme_data1.pl?col=1.&T1=91SRI/NAM_308","91SRI/NAM","spectrophotometry","B","1.5.1.21","1-piperidine-2-carboxylate reductase","L-pipecolate(aq) + NADP(aq) =D-1-piperidine-2-carboxylate(aq) + NADPH(aq)",0.00719,285.3,,"9.0 - 9.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate (0.1 mol dm-3) and Tris (0.1 mol dm-3)",,1729
"enzyme_data1.pl?col=1.&T1=91SRI/NAM_308","91SRI/NAM","spectrophotometry","B","1.5.1.21","1-piperidine-2-carboxylate reductase","L-pipecolate(aq) + NADP(aq) =D-1-piperidine-2-carboxylate(aq) + NADPH(aq)",0.00526,305,,"9.0 - 9.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate (0.1 mol dm-3) and Tris (0.1 mol dm-3)",,1730
"enzyme_data1.pl?col=1.&T1=91SRI/NAM_308","91SRI/NAM","spectrophotometry","B","1.5.1.21","1-piperidine-2-carboxylate reductase","L-pipecolate(aq) + NADP(aq) =D-1-piperidine-2-carboxylate(aq) + NADPH(aq)",0.0111,277.8,,"9.0 - 9.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate (0.1 mol dm-3) and Tris (0.1 mol dm-3)",,1731
"enzyme_data1.pl?col=1.&T1=68HAV/HAN_1219","68HAV/HAN","chromatography","B","4.3.1.5","phenylalanine ammonia-lyase","L-phenylalanine(aq) = trans-cinnamate(aq) + ammonia(aq)",8,303.15,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.12 mol dm-3)",,"sodium diphosphate and potassium phosphate",,1732
"enzyme_data1.pl?col=1.&T1=68HAV/HAN_1219","68HAV/HAN","chromatography","B","4.3.1.5","phenylalanine ammonia-lyase","L-phenylalanine(aq) = trans-cinnamate(aq) + ammonia(aq)",7.9,303.15,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.19 mol dm-3)",,"sodium diphosphate and potassium phosphate",,1733
"enzyme_data1.pl?col=1.&T1=68HAV/HAN_1219","68HAV/HAN","chromatography","B","4.3.1.5","phenylalanine ammonia-lyase","L-phenylalanine(aq) = trans-cinnamate(aq) + ammonia(aq)",7.4,303.15,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.08 mol dm-3)",,"sodium diphosphate and potassium phosphate",,1734
"enzyme_data1.pl?col=1.&T1=68HAV/HAN_1219","68HAV/HAN","chromatography","B","4.3.1.5","phenylalanine ammonia-lyase","L-phenylalanine(aq) = trans-cinnamate(aq) + ammonia(aq)",6.7,303.15,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sodium diphosphate (0.08 mol dm-3)",,"sodium diphosphate and potassium phosphate",,1735
"enzyme_data1.pl?col=1.&T1=68HAV/HAN_1219","68HAV/HAN","chromatography","B","4.3.1.5","phenylalanine ammonia-lyase","L-phenylalanine(aq) = trans-cinnamate(aq) + ammonia(aq)",6.6,303.15,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sodium diphosphate (0.08 mol dm-3)",,"sodium diphosphate and potassium phosphate",,1736
"enzyme_data1.pl?col=1.&T1=68HAV/HAN_1219","68HAV/HAN","chromatography","B","4.3.1.5","phenylalanine ammonia-lyase","L-phenylalanine(aq) = trans-cinnamate(aq) + ammonia(aq)",6.3,303.15,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sodium diphosphate (0.069 mol dm-3)",,"sodium diphosphate and potassium phosphate",,1737
"enzyme_data1.pl?col=1.&T1=68HAV/HAN_1219","68HAV/HAN","chromatography","B","4.3.1.5","phenylalanine ammonia-lyase","L-phenylalanine(aq) = trans-cinnamate(aq) + ammonia(aq)",6.2,303.15,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sodium diphosphate (0.084 mol dm-3)",,"sodium diphosphate and potassium phosphate",,1738
"enzyme_data1.pl?col=1.&T1=68HAV/HAN_1219","68HAV/HAN","chromatography","B","4.3.1.5","phenylalanine ammonia-lyase","L-phenylalanine(aq) = trans-cinnamate(aq) + ammonia(aq)",6.2,303.15,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sodium diphosphate (0.069 mol dm-3)",,"sodium diphosphate and potassium phosphate",,1739
"enzyme_data1.pl?col=1.&T1=68HAV/HAN_1219","68HAV/HAN","chromatography","B","4.3.1.5","phenylalanine ammonia-lyase","L-phenylalanine(aq) = trans-cinnamate(aq) + ammonia(aq)",6.1,303.15,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.12 mol dm-3)",,"sodium diphosphate and potassium phosphate",,1740
"enzyme_data1.pl?col=1.&T1=68HAV/HAN_1219","68HAV/HAN","chromatography","B","4.3.1.5","phenylalanine ammonia-lyase","L-phenylalanine(aq) = trans-cinnamate(aq) + ammonia(aq)",6,303.15,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.13 mol dm-3)",,"sodium diphosphate and potassium phosphate",,1741
"enzyme_data1.pl?col=1.&T1=68HAV/HAN_1219","68HAV/HAN","chromatography","B","4.3.1.5","phenylalanine ammonia-lyase","L-phenylalanine(aq) = trans-cinnamate(aq) + ammonia(aq)",5.9,303.15,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.08 mol dm-3)",,"sodium diphosphate and potassium phosphate",,1742
"enzyme_data1.pl?col=1.&T1=68HAV/HAN_1219","68HAV/HAN","chromatography","B","4.3.1.5","phenylalanine ammonia-lyase","L-phenylalanine(aq) = trans-cinnamate(aq) + ammonia(aq)",5.7,303.15,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.08 mol dm-3)",,"sodium diphosphate and potassium phosphate",,1743
"enzyme_data1.pl?col=1.&T1=68HAV/HAN_1219","68HAV/HAN","chromatography","B","4.3.1.5","phenylalanine ammonia-lyase","L-phenylalanine(aq) = trans-cinnamate(aq) + ammonia(aq)",5.5,303.15,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sodium diphosphate (0.08 mol dm-3)",,"sodium diphosphate and potassium phosphate",,1744
"enzyme_data1.pl?col=1.&T1=68HAV/HAN_1219","68HAV/HAN","chromatography","B","4.3.1.5","phenylalanine ammonia-lyase","L-phenylalanine(aq) = trans-cinnamate(aq) + ammonia(aq)",5.4,303.15,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sodium diphosphate (0.08 mol dm-3)",,"sodium diphosphate and potassium phosphate",,1745
"enzyme_data1.pl?col=1.&T1=68HAV/HAN_1219","68HAV/HAN","chromatography","B","4.3.1.5","phenylalanine ammonia-lyase","L-phenylalanine(aq) = trans-cinnamate(aq) + ammonia(aq)",5.4,303.15,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sodium diphosphate (0.084 mol dm-3)",,"sodium diphosphate and potassium phosphate",,1746
"enzyme_data1.pl?col=1.&T1=68HAV/HAN_1219","68HAV/HAN","chromatography","B","4.3.1.5","phenylalanine ammonia-lyase","L-phenylalanine(aq) = trans-cinnamate(aq) + ammonia(aq)",5.2,303.15,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.12 mol dm-3)",,"sodium diphosphate and potassium phosphate",,1747
"enzyme_data1.pl?col=1.&T1=68HAV/HAN_1219","68HAV/HAN","chromatography","B","4.3.1.5","phenylalanine ammonia-lyase","L-phenylalanine(aq) = trans-cinnamate(aq) + ammonia(aq)",4.7,303.15,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.08 mol dm-3)",,"sodium diphosphate and potassium phosphate",,1748
"enzyme_data1.pl?col=1.&T1=68HAV/HAN_1219","68HAV/HAN","chromatography","B","4.3.1.5","phenylalanine ammonia-lyase","L-phenylalanine(aq) = trans-cinnamate(aq) + ammonia(aq)",3.9,303.15,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sodium diphosphate (0.08 mol dm-3)",,"sodium diphosphate and potassium phosphate",,1749
"enzyme_data1.pl?col=1.&T1=98TEW/KIS_516","98TEW/KIS","calorimetry","A","2.6.1.5","tyrosine aminotransferase","L-phenylalanine(aq) + 2-oxoglutarate(aq) = phenylpyruvate(aq) + L-glutamate(aq)",,298.15,0.34,7.3,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,1750
"enzyme_data1.pl?col=1.&T1=98TEW/KIS_515","98TEW/KIS","HPLC","A","2.6.1.5","tyrosine aminotransferase","L-phenylalanine(aq) + 2-oxoglutarate(aq) = phenylpyruvate(aq) + L-glutamate(aq)",1.069,298.15,0.33,7.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,1751
"enzyme_data1.pl?col=1.&T1=98TEW/KIS_515","98TEW/KIS","HPLC","A","2.6.1.5","tyrosine aminotransferase","L-phenylalanine(aq) + 2-oxoglutarate(aq) = phenylpyruvate(aq) + L-glutamate(aq)",1.024,298.15,0.32,7.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phosphate",,1752
"enzyme_data1.pl?col=1.&T1=65STR_520","65STR","spectrophotometry","C","2.6.1.13","ornithine-oxo-acid transaminase","L-ornithine(aq) + 2-oxoglutarate(aq) = DL-D-1-pyrroline-5-carboxylate(aq) + L-glutamate(aq)",71,310.15,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"potassium phosphate (0.05 mol dm-3)",,1753
"enzyme_data1.pl?col=1.&T1=61VLA/KOM_827","61VLA/KOM","chromatography and radioactivity","B","3.1.3.3","phosphoserine phosphatase","L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)",673,308.15,,7.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"barbital (0.9 mol dm-3)",,1754
"enzyme_data1.pl?col=1.&T1=61VLA/KOM_827","61VLA/KOM","chromatography and radioactivity","B","3.1.3.3","phosphoserine phosphatase","L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)",287,308.15,,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"barbital (0.9 mol dm-3)",,1755
"enzyme_data1.pl?col=1.&T1=82GUY/THA_828","82GUY/THA","spectrophotometry","A","3.1.3.3","phosphoserine phosphatase","L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)",125,311.15,0.25,5.9,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1756
"enzyme_data1.pl?col=1.&T1=82GUY/THA_828","82GUY/THA","spectrophotometry","A","3.1.3.3","phosphoserine phosphatase","L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)",122.3,311.15,0.25,5.99,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1757
"enzyme_data1.pl?col=1.&T1=82GUY/THA_828","82GUY/THA","spectrophotometry","A","3.1.3.3","phosphoserine phosphatase","L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)",76.8,311.15,0.25,6.47,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1758
"enzyme_data1.pl?col=1.&T1=82GUY/THA_828","82GUY/THA","spectrophotometry","A","3.1.3.3","phosphoserine phosphatase","L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)",74.2,311.15,0.25,6.53,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1759
"enzyme_data1.pl?col=1.&T1=82GUY/THA_828","82GUY/THA","spectrophotometry","A","3.1.3.3","phosphoserine phosphatase","L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)",70.4,311.15,0.25,6.52,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1760
"enzyme_data1.pl?col=2.&T1=82GUY/THA_828","82GUY/THA","spectrophotometry","A","3.1.3.3","phosphoserine phosphatase","L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)",68.6,311.15,0.25,6.49,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1761
"enzyme_data1.pl?col=1.&T1=82GUY/THA_828","82GUY/THA","spectrophotometry","A","3.1.3.3","phosphoserine phosphatase","L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)",59.8,311.15,0.25,6.91,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1762
"enzyme_data1.pl?col=2.&T1=82GUY/THA_828","82GUY/THA","spectrophotometry","A","3.1.3.3","phosphoserine phosphatase","L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)",59.8,311.15,0.25,6.92,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1763
"enzyme_data1.pl?col=1.&T1=82GUY/THA_828","82GUY/THA","spectrophotometry","A","3.1.3.3","phosphoserine phosphatase","L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)",59.4,311.15,0.25,6.91,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1764
"enzyme_data1.pl?col=2.&T1=82GUY/THA_828","82GUY/THA","spectrophotometry","A","3.1.3.3","phosphoserine phosphatase","L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)",59.4,311.15,0.25,6.91,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1765
"enzyme_data1.pl?col=1.&T1=82GUY/THA_828","82GUY/THA","spectrophotometry","A","3.1.3.3","phosphoserine phosphatase","L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq)",58.9,311.15,0.41,6.98,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1766
