url,reference_id,method,evaluation,ec,enzyme,kegg_reaction,reaction,K,T,I,pH,pMg,comment,Ktype
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),24.0,303.15,0.0428,6.2,2,"cosolvent => poly(ethylene glycol) 8000, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),24.0,303.15,0.0248,7.2,2.4,"cosolvent => ethylene glycol, 66 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),23.0,303.15,0.064,8,3.4,"cosolvent => poly(ethylene glycol) 3500, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),22.0,303.15,0.0646,8,3.22,"cosolvent => ethylene glycol, 66 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),22.0,303.15,0.0728,6.2,1.7,"cosolvent => ethylene glycol, 66 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),22.0,303.15,0.0428,7.2,2,"cosolvent => poly(ethylene glycol) 3500, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),21.0,303.15,0.0655,8,3.05,"cosolvent => ethylene glycol, 66 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),16.0,303.15,0.0338,7.2,2.15,"cosolvent => ethylene glycol, 66 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),15.0,303.15,0.133,6.2,1.4,"cosolvent => ethylene glycol, 66 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),15.0,303.15,0.0158,7.2,3,"cosolvent => poly(ethylene glycol) 8000, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),15.0,303.15,0.133,6.2,1.4,"cosolvent => poly(ethylene glycol) 3500, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),12.0,303.15,0.0428,7.2,2,"cosolvent => ethylene glycol, 66 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),12.0,303.15,0.064,8,3.4,"cosolvent => poly(ethylene glycol) 8000, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),11.0,303.15,0.0728,6.2,1.7,"cosolvent => poly(ethylene glycol) 8000, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),10.0,303.15,0.0248,7.2,2.4,"cosolvent => poly(ethylene glycol) 3500, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),7.1,303.15,0.133,6.2,1.4,"cosolvent => poly(ethylene glycol) 8000, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),6.5,303.15,0.0643,8,3.3,"cosolvent => poly(ethylene glycol) 3500, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=4.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),4.5,303.15,0.0646,8,3.22,"cosolvent => poly(ethylene glycol) 3500, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),4.2,303.15,0.0655,8,3.05,"cosolvent => poly(ethylene glycol) 3500, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),3.8,303.15,0.0188,7.2,2.7,"cosolvent => poly(ethylene glycol) 8000, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),0.91,303.15,0.0248,7.2,2.4,"cosolvent => poly(ethylene glycol) 8000, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),0.74,303.15,0.0637,8,3.4,"cosolvent => poly(ethylene glycol) 8000, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),0.62,303.15,0.0308,7.2,2.22,"cosolvent => poly(ethylene glycol) 8000, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),0.48,303.15,0.0428,7.2,2,"cosolvent => poly(ethylene glycol) 8000, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),0.46,303.15,0.0643,8,3.3,"cosolvent => poly(ethylene glycol) 8000, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),0.2,303.15,0.0646,8,3.22,"cosolvent => poly(ethylene glycol) 8000, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),0.2,303.15,0.0646,8,3.22,"cosolvent => poly(ethylene glycol) 8000, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),0.12,303.15,0.0655,8,3.05,"cosolvent => poly(ethylene glycol) 8000, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),0.068,303.15,0.064,8,3.3,"cosolvent => poly(ethylene glycol) 8000, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),0.046,303.15,0.0643,8,3.22,"cosolvent => poly(ethylene glycol) 8000, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),0.035,303.15,0.0652,8,3.05,"cosolvent => poly(ethylene glycol) 8000, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),28.9,303.15,0.0368,7.2,2.1,"cosolvent => dimethyl sulfoxide, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),31.3,303.15,0.0658,8,3,"cosolvent => ethylene glycol, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),20.8,303.15,0.0368,7.2,2.1,"cosolvent => ethylene glycol, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),12.3,303.15,0.0658,8,3,"cosolvent => poly(ethylene glycol) 400, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),11.3,303.15,0.0368,7.2,2.1,"cosolvent => poly(ethylene glycol) 400, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),13.3,303.15,0.0658,8,3,"cosolvent => poly(ethylene glycol) 1450, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=4.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),6.0,303.15,0.0368,7.2,2.1,"cosolvent => poly(ethylene glycol) 1450, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),3.8,303.15,0.0658,8,3,"cosolvent => poly(ethylene glycol) 3500, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),2.7,303.15,0.0368,7.2,2.1,"cosolvent => poly(ethylene glycol) 3500, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),0.7,303.15,0.0368,7.2,2.1,"cosolvent => poly(ethylene glycol) 8000, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),0.1,303.15,0.0658,8,3,"cosolvent => poly(ethylene glycol) 8000, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=4.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),0.1,303.15,0.0658,8,3,"cosolvent => poly(ethylene glycol) 8000, 50 %(w/v)",K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),619.0,303.15,0.0158,7.2,3,cosolvent => none,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),584.0,303.15,0.0778,8,2.3,cosolvent => none,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),413.0,303.15,0.0838,8,2.15,cosolvent => none,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),406.0,303.15,0.0188,7.2,2.7,cosolvent => none,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=4.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),400.0,303.15,0.0898,8,2.05,cosolvent => none,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),345.6,303.15,0.0658,8,3,cosolvent => none,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),329.0,303.15,0.0248,6.2,2.4,cosolvent => none,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),224.0,303.15,0.0248,7.2,2.4,cosolvent => none,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),136.0,303.15,0.0308,7.2,2.22,cosolvent => none,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),133.0,303.15,0.0428,6.2,2,cosolvent => none,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),100.0,303.15,0.0728,6.2,1.7,cosolvent => none,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=4.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),85.5,303.15,0.0368,7.2,2.1,cosolvent => none,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=85DEM/BEH_1066,85DEM/BEH,radioactivity,B,3.6.1.1,inorganic pyrophosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),79.0,303.15,0.0428,7.2,2,cosolvent => none,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=91HOR/WAT_468,91HOR/WAT,HPLC,B,2.4.2.1&2.4.2.2,purine-nucleoside phosphorylase and pyrimidine-nucleoside phosphorylase,,inosine(aq) + thymine(aq) = 5-methyluridine(aq) + hypoxanthine(aq),0.25,333.15,0,7,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=91HOR/WAT_468,91HOR/WAT,HPLC,B,2.4.2.1&2.4.2.2,purine-nucleoside phosphorylase and pyrimidine-nucleoside phosphorylase,,inosine(aq) + thymine(aq) = 5-methyluridine(aq) + hypoxanthine(aq),0.25,333.15,0,7,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=91HOR/WAT_468,91HOR/WAT,HPLC,B,2.4.2.1&2.4.2.2,purine-nucleoside phosphorylase and pyrimidine-nucleoside phosphorylase,,inosine(aq) + thymine(aq) = 5-methyluridine(aq) + hypoxanthine(aq),0.245,333.15,0,7,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=91HOR/WAT_468,91HOR/WAT,HPLC,B,2.4.2.1&2.4.2.2,purine-nucleoside phosphorylase and pyrimidine-nucleoside phosphorylase,,inosine(aq) + thymine(aq) = 5-methyluridine(aq) + hypoxanthine(aq),0.24,333.15,0,7,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=91HOR/WAT_468,91HOR/WAT,HPLC,B,2.4.2.1&2.4.2.2,purine-nucleoside phosphorylase and pyrimidine-nucleoside phosphorylase,,inosine(aq) + thymine(aq) = 5-methyluridine(aq) + hypoxanthine(aq),0.24,333.15,0,7,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=91HOR/WAT_468,91HOR/WAT,HPLC,B,2.4.2.1&2.4.2.2,purine-nucleoside phosphorylase and pyrimidine-nucleoside phosphorylase,,inosine(aq) + thymine(aq) = 5-methyluridine(aq) + hypoxanthine(aq),0.246,333.15,0,7,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=91HOR/WAT_468,91HOR/WAT,HPLC,B,2.4.2.1&2.4.2.2,purine-nucleoside phosphorylase and pyrimidine-nucleoside phosphorylase,,inosine(aq) + thymine(aq) = 5-methyluridine(aq) + hypoxanthine(aq),0.246,333.15,0,7,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=91HOR/WAT_468,91HOR/WAT,HPLC,B,2.4.2.1&2.4.2.2,purine-nucleoside phosphorylase and pyrimidine-nucleoside phosphorylase,,inosine(aq) + thymine(aq) = 5-methyluridine(aq) + hypoxanthine(aq),0.248,333.15,0,7,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=91HOR/WAT_468,91HOR/WAT,HPLC,B,2.4.2.1&2.4.2.2,purine-nucleoside phosphorylase and pyrimidine-nucleoside phosphorylase,,inosine(aq) + thymine(aq) = 5-methyluridine(aq) + hypoxanthine(aq),0.247,333.15,0,7,,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=89ROM/DEM_812,89ROM/DEM,chromatography and radioactivity,B,3.1.3.1,alkaline phosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),0.9,308.15,0.14,7,2.1,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=89ROM/DEM_812,89ROM/DEM,chromatography and radioactivity,B,3.1.3.1,alkaline phosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),0.2,308.15,0.0652,8,3.05,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=89ROM/DEM_812,89ROM/DEM,chromatography and radioactivity,B,3.1.3.1,alkaline phosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),20000.0,308.15,0.118,7,3.15,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=89ROM/DEM_812,89ROM/DEM,chromatography and radioactivity,B,3.1.3.1,alkaline phosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),15000.0,308.15,0.198,6.1,2.72,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=89ROM/DEM_812,89ROM/DEM,chromatography and radioactivity,B,3.1.3.1,alkaline phosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),3900.0,308.15,0.119,7,3,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=89ROM/DEM_812,89ROM/DEM,chromatography and radioactivity,B,3.1.3.1,alkaline phosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),3700.0,308.15,0.119,7,3,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=89ROM/DEM_812,89ROM/DEM,chromatography and radioactivity,B,3.1.3.1,alkaline phosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),3100.0,308.15,0.204,6.1,2.38,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=89ROM/DEM_812,89ROM/DEM,chromatography and radioactivity,B,3.1.3.1,alkaline phosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),1600.0,308.15,0.128,7.8,3,,K'
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=89ROM/DEM_812,89ROM/DEM,chromatography and radioactivity,B,3.1.3.1,alkaline phosphatase,C00013 + C00001 = 2 C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),1400.0,308.15,0.0655,7.8,3,,K'
