"16S rRNA Count","Group","GC Content","Endospores","Has ADP PFK","Sequencing Center","Taxonomy ID","Pathogenic in","Genbank accessions","Paralogs Count","Motility","Gram Stain","Refseq accessions","Has Any 1PFK","Genome Name","Body Site","Metabolism","MetaCyc %","Has Any Gluconate Dehydratase","Status","Oxygen Req NCBI","Oxygen Requirement IMG","RefSeq project ID","Diseases","Super Kingdom","Paralogs %","KEGG Count","IMG Pathwawy Count","GOLD ID","KEGG ID","Ecosystem Type","Isolation","Temperature Range","Ecosystem Category","Has EDA","Project ID","Class","MetaCyc Count","Optimal temp.","Gene Count","Sporulation","Sequence Status","IMG Pathway %","Organism Name","Ecosystem","IMG Submission ID","Disease","Proposal Name","Salinity","GenBank Project ID","Has ZWF","Ecosystem Subtype","Has 6PGL","Temp. range","Has EDD","Genus","Order","Energy Category","Energy Source","Genome Size","Cell Arrangement","NCBI Taxon ID","Domain","Body Subsite","Habitat","Family","Taxon Object ID","Has Gluconokinase","Has Rubisco","Biotic Relationships","Arrangment","Has Gluconate Dehydratase","Strain","Shape","Phylum","KEGG %","Has 1PFK","Has PPi PFK","Has Phosphoketolase","Cell Shape","Specific Ecosystem","RefSeq Project ID","Species","Phenotype"
3,"Euryarchaeota",33,"No","TRUE","DOE Joint Genome Institute",640069316,"No","CP000609,CP000610",250,"Yes",,0,"TRUE","Methanococcus maripaludis C5",,"Methanogen, Nitrogen fixation, Hydrogenotrophic",20.31,"FALSE","Finished","Anaerobic","Obligate anaerobe",58741,"None","Archaea",13.19,634,199,"Gc00527","mmq",,"Free living","Mesophile",,"FALSE",17641,"Methanococci",385,0,1896,"Nonsporulating","complete",10.5,"Methanococcus maripaludis C5",,,,"zzz",,17641,"FALSE",,"FALSE","Mesophilic","FALSE","Methanococcus","Methanococcales","Inorganic","Lithotroph",1.8083,"Singles",402880,"Archaea",,"Aquatic","Methanococcaceae",640069316,"FALSE","FALSE","Free living","Singles","FALSE","C5","Irregular coccus","Euryarchaeota",33.44,"FALSE","FALSE","FALSE","Coccus-shaped",,58741,"maripaludis","Non-Pathogen"
5,"Actinobacteria",63,"No","FALSE","Ajinomoto Co., Inc, NITE",644736345,"No","AP005226,BA000035,AP005225",370,"No",0,0,"TRUE","Corynebacterium efficiens YS-314",,,19.32,"FALSE","Finished","Facultative","Facultative",62905,"None","Bacteria",12.08,862,298,"Gc00140","cef",,"Free living","Mesophile",,"FALSE",305,"Actinobacteria",592,"30-45",3064,"Nonsporulating","complete",9.73,"Corynebacterium efficiens YS-314",,,"None","zzz",,305,"TRUE",,"TRUE","Mesophilic","FALSE","Corynebacterium","Actinomycetales","Organic","Chemoorganotroph",3.22009,"Singles",196164,"Bacteria",,"Multiple","Corynebacteriaceae",644736345,"TRUE","FALSE","Free living","Singles, V-shaped pairs","FALSE","YS-314","Rod","Actinobacteria",28.13,"TRUE","FALSE","FALSE","Rod-shaped",,62905,"efficiens",
10,"Gammaproteobacteria",46.3,,"FALSE","DOE Joint Genome Institute",640753049,"No","CP000753,CP000754",627,"Yes",0,0,"FALSE","Shewanella baltica OS185",,,16.07,"TRUE","Finished","Facultative","Facultative",58743,"None","Bacteria",13.58,1133,339,"Gc00614","sbm",,"Free living","Psychrotolerant",,"TRUE",17643,"Gammaproteobacteria",742,0,4618,"Nonsporulating","complete",7.34,"Shewanella baltica OS185",,,"None","Shewanella baltica OS185",,17643,"TRUE",,"TRUE","Mesophilic","TRUE","Shewanella","Alteromonadales","Organic","Heterotroph",5.31269,"Singles, Pairs",402882,"Bacteria",,"Aquatic","Shewanellaceae",640753049,"TRUE","FALSE","Free living",,"FALSE","OS185","Rod","Proteobacteria",24.53,"FALSE","FALSE","TRUE","Rod-shaped",,58743,"baltica","Non-Pathogen"
4,"Alphaproteobacteria",69.1,,"FALSE","GenoTech corp.",643348570,,"CP001150,CP001151,CP001152,CP001153",753,"Yes",0,0,"TRUE","Rhodobacter sphaeroides KD131",,"Hydrogen production",19.44,"TRUE","Finished","Facultative","Facultative",59277,,"Bacteria",16.25,1499,323,"Gc00889","rsk",,"Free living","Mesophile",,"TRUE",31111,"Alphaproteobacteria",901,"25-35",4635,,"complete",6.97,"Rhodobacter sphaeroides KD131",,,,"zzz","Non-halophilic",31111,"TRUE",,"TRUE","Mesophilic","TRUE","Rhodobacter","Rhodobacterales","Inorganic","Photosynthetic",4.71279,"Chains",557760,"Bacteria",,"Multiple","Rhodobacteraceae",643348570,"FALSE","TRUE","Free living","Chains","FALSE","KD131","Rod","Proteobacteria",32.34,"TRUE","FALSE","FALSE","Rod-shaped",,59277,"sphaeroides",
2,"Alphaproteobacteria",67.3,,"FALSE","DOE Joint Genome Institute",640753059,"No","CP000781,CP000782",1302,"Yes",0,0,"FALSE","Xanthobacter autotrophicus Py2",,"Nitrogen fixation",17.39,"TRUE","Finished","Facultative","Facultative",58453,"None","Bacteria",25.19,1519,376,"Gc00632","xau",,"Free living","Mesophile",,"TRUE",15756,"Alphaproteobacteria",899,0,5169,,"complete",7.27,"Xanthobacter autotrophicus Py2",,,,"zzz",,15756,"TRUE",,"TRUE","Mesophilic","TRUE","Xanthobacter","Rhizobiales","C1","Methylotroph",5.62,,78245,"Bacteria",,"Multiple","Xanthobacteraceae",640753059,"TRUE","TRUE","Free living",,"FALSE","Py2","Rod","Proteobacteria",29.39,"FALSE","FALSE","FALSE","Rod-shaped",,58453,"autotrophicus",
3,"Epsilonproteobacteria",30.5,"No","FALSE","LSHTM, Sanger Institute, Univ of Leicester",637000055,"Human","AL111168",80,"Yes",0,0,"FALSE","Campylobacter jejuni jejuni NCTC 11168","Gastrointestinal tract",,24.69,"FALSE","Finished","Microaerophilic","Microaerophilic",57587,"Diarrhea, Food poisoning","Bacteria",4.69,680,209,"Gc00025","cje",,"Free living","Mesophile",,"FALSE",8,"Epsilonproteobacteria",421,0,1705,"Nonsporulating","complete",12.26,"Campylobacter jejuni subsp. jejuni NCTC 11168",,,"Food poisoning","zzz",,8,"FALSE",,"FALSE","Mesophilic","FALSE","Campylobacter","Campylobacterales","Organic","Heterotroph",1.64148,"Chains, Singles",192222,"Bacteria",,"Multiple","Campylobacteraceae",637000055,"FALSE","FALSE","Free living","Singles, Chains","FALSE","subsp. jejuni NCTC 11168","Spiral","Proteobacteria",39.88,"FALSE","FALSE","FALSE","Spiral-shaped",,57587,"jejuni","Pathogen"
2,"Alphaproteobacteria",67.1,,"FALSE","DOE Joint Genome Institute",640427101,"No","CP000697,CP000690,CP000691,CP000692,CP000693,CP000694,CP000695,CP000696,CP000689",715,,0,0,"TRUE","Acidiphilium cryptum JF-5",,"Iron reducer",21.64,"TRUE","Finished","Aerobic","Aerobe",58447,"None","Bacteria",19.32,1243,323,"Gc00559","acr",,"Free living","Mesophile",,"TRUE",15753,"Alphaproteobacteria",801,35,3701,,"complete",8.73,"Acidiphilium cryptum JF-5",,,,"zzz",,15753,"TRUE",,"TRUE","Mesophilic","TRUE","Acidiphilium","Rhodospirillales","Organic","Heterotroph",3.9723,,349163,"Bacteria",,"Multiple","Acetobacteraceae",640427101,"TRUE","TRUE","Free living",,"FALSE","JF-5","Rod","Proteobacteria",33.59,"TRUE","FALSE","TRUE","Rod-shaped",,58447,"cryptum","Acidophile, Non-Pathogen"
7,"Gammaproteobacteria",52.1,,"FALSE","Chang Gung Univ",637000251,"Human, Animal","AY509003,AE017220,AY509004",876,"Yes",0,0,"TRUE","Salmonella enterica enterica sv Choleraesuis SC-B67",,,18.05,"TRUE","Finished","Facultative","Facultative",58017,"Gastroenteritis, Food poisoning, Salmonellosis, Swine paratyphoid","Bacteria",17.53,1455,501,"Gc00261","sec",,"Free living","Mesophile",,"TRUE",9618,"Gammaproteobacteria",902,37,4996,"Nonsporulating","complete",10.03,"Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67",,,"Salmonellosis and swine paratyphoid","zzz",,9618,"TRUE",,"TRUE","Mesophilic","TRUE","Salmonella","Enterobacteriales","Organic","Chemoorganotroph",4.9457,"Pairs, Singles",321314,"Bacteria",,"Host-associated","Enterobacteriaceae",637000251,"TRUE","FALSE","Free living","Singles, Pairs","FALSE","subsp. enterica serovar Choleraesuis str. SC-B67","Rod","Proteobacteria",29.12,"TRUE","FALSE","FALSE","Rod-shaped",,58017,"enterica","Pathogen"
10,"Gammaproteobacteria",61.5,,"FALSE","Univ of Maryland",639633004,"Animal","CP000462",527,"Yes",0,0,"TRUE","Aeromonas hydrophila hydrophila ATCC 7966",,,19.35,"TRUE","Finished","Facultative","Facultative",58617,"Septicemia, Food poisoning, Gastroenteritis","Bacteria",12.2,1392,378,"Gc00456","aha",,"Free living","Mesophile",,"TRUE",16697,"Gammaproteobacteria",836,"22-28",4321,,"complete",8.75,"Aeromonas hydrophila subsp. hydrophila ATCC 7966",,,"Gastroenteritis, septicemia, and others","zzz",,16697,"FALSE",,"TRUE","Mesophilic","TRUE","Aeromonas","Aeromonadales","Organic","Heterotroph",4.74445,"Chains, Pairs, Singles",380703,"Bacteria",,"Multiple","Aeromonadaceae",639633004,"TRUE","FALSE","Free living","Singles, Pairs, Chains","FALSE","subsp. hydrophila ATCC 7966","Rod","Proteobacteria",32.21,"TRUE","FALSE","FALSE","Rod-shaped",,58617,"hydrophila","Pathogen"
1,"Euryarchaeota",41.7,,"TRUE","J. Craig Venter Institute, Prokaria",649633103,"No","CP002372,CP002373",36,,,0,"TRUE","Thermococcus barophilus MP",,,14.93,"FALSE","Finished",,,54733,,"Archaea",1.6,538,159,,"tba",,,,,"FALSE",19379,"Thermococci",337,0,2257,,"complete",7.04,"Thermococcus barophilus MP",,,"None","zzz",,19379,"FALSE",,"FALSE",,"FALSE","Thermococcus","Thermococcales","Unknown",,2.05,,391623,"Archaea",,"Aquatic","Thermococcaceae",649633103,"FALSE","TRUE",,,"FALSE","MP","Coccus","Euryarchaeota",23.84,"FALSE","FALSE","FALSE",,,54733,"barophilus",
2,"Actinobacteria",61.4,"No","FALSE","Bielefeld Univ, Institute of Genome Research",637000085,"Human","CR931997,AF401314",246,"No",0,0,"FALSE","Corynebacterium jeikeium K411",,,21.23,"FALSE","Finished","Facultative","Facultative",58399,"Meningitis, Nosocomial infection, Septicemia, Endocarditis","Bacteria",11.25,706,239,"Gc00271","cjk",,"Free living","Mesophile",,"FALSE",13967,"Actinobacteria",464,0,2186,"Nonsporulating","complete",10.93,"Corynebacterium jeikeium K411",,,"Nocosomial infections","zzz","Non-halophilic",13967,"TRUE",,"TRUE","Mesophilic","FALSE","Corynebacterium","Actinomycetales","Organic","Chemoorganotroph",2.47682,"Singles",306537,"Bacteria",,"Multiple","Corynebacteriaceae",637000085,"TRUE","FALSE","Free living","Singles","FALSE","K411","Rod","Actinobacteria",32.3,"FALSE","FALSE","FALSE","Rod-shaped",,58399,"jeikeium","Lipophilic, Pathogen, MDR (Multi-drug resistant), MDR (Multi-drug resistant), MDR (Multi-drug resistant), MDR (Multi-drug resistant), MDR (Multi-drug resistant), MDR (Multi-drug resistant), MDR (Multi-drug resistant), MDR (Multi-drug resistant)"
2,"Alphaproteobacteria",64.8,,"FALSE","DOE Joint Genome Institute, Univ of Washington",637000238,"No","CP000283",727,"Yes",0,0,"FALSE","Rhodopseudomonas palustris BisB5",,"Carbon dioxide fixation, Pollutant degrader, Hydrogen production, Nitrogen fixation",20.37,"FALSE","Finished","Facultative","Facultative",58441,"None","Bacteria",16.15,1446,382,"Gc00370","rpd",,"Free living","Mesophile",,"FALSE",15749,"Alphaproteobacteria",917,"25-30",4501,,"complete",8.49,"Rhodopseudomonas palustris BisB5",,,,"zzz",,15749,"TRUE",,"TRUE","Mesophilic","FALSE","Rhodopseudomonas","Rhizobiales","Inorganic","Phototroph",4.9,"Singles",316057,"Bacteria",,"Multiple","Bradyrhizobiaceae",637000238,"TRUE","TRUE","Free living","Singles","FALSE","BisB5","Rod","Proteobacteria",32.13,"FALSE","FALSE","FALSE","Rod-shaped",,58441,"palustris",
2,"Alphaproteobacteria",65,,"FALSE","DOE Joint Genome Institute",637000237,"No","CP000301",893,"Yes",0,0,"FALSE","Rhodopseudomonas palustris BisB18",,"Hydrogen production, Nitrogen fixation, Pollutant degrader, Carbon dioxide fixation",18.32,"FALSE","Finished","Facultative","Facultative",58443,"None","Bacteria",17.76,1545,393,"Gc00361","rpc",,"Free living","Mesophile",,"FALSE",15750,"Alphaproteobacteria",921,"25-30",5028,,"complete",7.82,"Rhodopseudomonas palustris BisB18",,,,"zzz",,15750,"TRUE",,"TRUE","Mesophilic","FALSE","Rhodopseudomonas","Rhizobiales","Inorganic","Phototroph",5.5,"Singles",316056,"Bacteria",,"Multiple","Bradyrhizobiaceae",637000237,"TRUE","TRUE","Free living","Singles","FALSE","BisB18","Rod","Proteobacteria",30.73,"FALSE","FALSE","FALSE","Rod-shaped",,58443,"palustris",
2,"Alphaproteobacteria",64.4,,"FALSE","DOE Joint Genome Institute",639279312,"No","CP000463",818,"Yes",0,0,"FALSE","Rhodopseudomonas palustris BisA53",,"Carbon dioxide fixation, Pollutant degrader, Nitrogen fixation, Hydrogen production",18.33,"FALSE","Finished","Facultative","Facultative",58445,"None","Bacteria",16.37,1526,368,"Gc00431","rpe",,"Free living","Mesophile",,"FALSE",15751,"Alphaproteobacteria",916,"25-30",4996,,"complete",7.37,"Rhodopseudomonas palustris BisA53",,,,"zzz",,15751,"TRUE",,"TRUE","Mesophilic","FALSE","Rhodopseudomonas","Rhizobiales","Inorganic","Phototroph",5.5,"Singles",316055,"Bacteria",,"Multiple","Bradyrhizobiaceae",639279312,"TRUE","TRUE","Free living","Singles","FALSE","BisA53","Rod","Proteobacteria",30.54,"FALSE","FALSE","FALSE","Rod-shaped",,58445,"palustris","Non-Pathogen"
3,"Epsilonproteobacteria",45,"No","FALSE","DOE Joint Genome Institute, DSMZ",649633097,,"CP002355,CP002356,CP002357,CP002358,CP002359",72,"Yes",0,0,"FALSE","Sulfuricurvum kujiense DSM 16994",,,17.44,"FALSE","Finished","Anaerobic",,60789,,"Bacteria",2.5,846,140,,"sku",,,,,"FALSE",43399,"Epsilonproteobacteria",502,25,2879,,"complete",4.86,"Sulfuricurvum kujiense DSM 16994",,,,"A Genomic Encyclopedia of Bacteria and Archaea (GEBA)",,43399,"FALSE",,"FALSE","Mesophilic","FALSE","Sulfuricurvum","Campylobacterales","Unknown",,2.85,,709032,"Bacteria",,,"Helicobacteraceae",649633097,"FALSE","FALSE",,,"FALSE","DSM 16994","Rod","Proteobacteria",29.39,"FALSE","FALSE","FALSE",,,60789,"kujiense",
5,"Alphaproteobacteria",60.1,,"FALSE","DOE Joint Genome Institute, Univ of Georgia",637000268,"No","CP000377,CP000376,CP000375",484,"Yes",0,0,"FALSE","Ruegeria sp. TM1040",,"Carbon fixation",21.27,"TRUE","Finished",,"Aerobe",58193,"None","Bacteria",12.21,1315,363,"Gc00386","sit",,"Free living","Mesophile",,"TRUE",13040,"Alphaproteobacteria",843,0,3964,,"complete",9.16,"Ruegeria sp. TM1040",,,,"zzz",,13040,"TRUE",,"TRUE",,"TRUE","Ruegeria","Rhodobacterales","Inorganic","Phototroph",4.15,,292414,"Bacteria",,"Multiple","Rhodobacteraceae",637000268,"FALSE","FALSE","Free living",,"FALSE","TM1040","Rod","Proteobacteria",33.17,"FALSE","FALSE","FALSE","Rod-shaped",,58193,"sp.","Non-Pathogen"
2,"Betaproteobacteria",66.1,"No","FALSE","DOE Joint Genome Institute, Lawrence Livermore National Lab",637000324,"No","CP000116",258,"Yes",0,0,"FALSE","Thiobacillus denitrificans ATCC 25259",,"Iron oxidizer, Sulfur oxidizer, Carbon fixation",20.48,"FALSE","Finished","Facultative","Facultative",58189,"None","Bacteria",8.94,934,288,"Gc00297","tbd",,"Free living","Mesophile",,"FALSE",13025,"Betaproteobacteria",591,"28-32",2886,"Nonsporulating","complete",9.98,"Thiobacillus denitrificans ATCC 25259",,,,"Thiobacillus denitrificans Sequencing",,13025,"TRUE",,"TRUE","Mesophilic","FALSE","Thiobacillus","Hydrogenophilales","Inorganic","Lithotroph, Chemolithotroph",2.90981,,292415,"Bacteria",,"Multiple","Hydrogenophilaceae",637000324,"FALSE","TRUE","Free living",,"FALSE","ATCC 25259","Rod","Proteobacteria",32.36,"FALSE","FALSE","FALSE","Rod-shaped",,58189,"denitrificans",
8,"Firmicutes",52.4,"Yes","FALSE","DOE Joint Genome Institute",649633048,"No","CP002442,CP002443",204,"Yes",0,0,"TRUE","Geobacillus sp. Y412MC52",,,18.56,"FALSE","Finished","Facultative",,55381,,"Bacteria",5.44,1109,188,,"gya",,,,,"TRUE",30797,"Bacilli",696,0,3750,,"complete",5.01,"Geobacillus sp. Y412MC52",,,,"zzz",,30797,"TRUE",,"FALSE","Thermophilic","FALSE","Geobacillus","Bacillales","Unknown",,3.64,,550542,"Bacteria",,"Specialized","Bacillaceae",649633048,"TRUE","FALSE",,,"FALSE","Y412MC52","Rod","Firmicutes",29.57,"TRUE","FALSE","FALSE",,,55381,"sp.",
6,"Alphaproteobacteria",71,,"FALSE","DOE Joint Genome Institute",641522638,"No","CP001001,CP001003,CP001002,CP001004,CP001007,CP001008,CP001005,CP001006,CP001009",1553,,,0,"FALSE","Methylobacterium radiotolerans JCM 2831",,"Nitrogen fixation",14.69,"TRUE","Finished","Aerobic","Aerobe",58845,"None","Bacteria",23.86,1644,194,"Gc00752","mrd",,"Free living","Mesophile",,"TRUE",18817,"Alphaproteobacteria",956,0,6510,"Nonsporulating","complete",2.98,"Methylobacterium radiotolerans JCM 2831",,,"None","zzz","Non-halophilic",18817,"TRUE",,"TRUE","Mesophilic","TRUE","Methylobacterium","Rhizobiales","C1","Methylotroph",6.90283,"Pairs, Singles",426355,"Bacteria",,"Host-associated","Methylobacteriaceae",641522638,"TRUE","FALSE","Free living",,"FALSE","JCM 2831","Rod","Proteobacteria",25.25,"FALSE","FALSE","TRUE","Rod-shaped",,58845,"radiotolerans",
6,"Gammaproteobacteria",60.1,,"FALSE","Sanger Institute, Univ of Birmingham, Univ of Oxford",649633086,,"AM181176",202,"Yes",0,0,"TRUE","Pseudomonas fluorescens SBW25",,,16.5,"TRUE","Finished","Aerobic",,62971,,"Bacteria",3.11,1782,383,,"pfs",,,,,"TRUE",31229,"Gammaproteobacteria",1071,"25-30",6492,,"complete",5.9,"Pseudomonas fluorescens SBW25",,,,"zzz","Non-halophilic",31229,"TRUE",,"TRUE","Mesophilic","TRUE","Pseudomonas","Pseudomonadales","Unknown",,7.15254,,216595,"Bacteria",,"Multiple","Pseudomonadaceae",649633086,"TRUE","FALSE",,,"FALSE","SBW25","Rod","Proteobacteria",27.45,"TRUE","FALSE","FALSE",,,62971,"fluorescens",
1,"Actinobacteria",65.7,"No","FALSE","Institut Pasteur, Sanger Institute, Univ of Washington",641522642,"Fish, Human","CP000854,CP000895",1464,"No",0,0,"FALSE","Mycobacterium marinum M, ATCC BAA-535",,,17.67,"FALSE","Finished","Aerobic","Aerobe",59423,"Tuberculosis","Bacteria",26.61,1337,338,"Gc00784","mmi",,"Free living","Mesophile",,"FALSE",16725,"Actinobacteria",972,32,5501,"Nonsporulating","complete",6.14,"Mycobacterium marinum M",,,"Tuberculosis-like infection in fish, Skin infection, arthritis in human","zzz",,16725,"TRUE",,"TRUE","Mesophilic","FALSE","Mycobacterium","Actinomycetales","Organic","Chemoorganotroph",6.65983,"Singles",216594,"Bacteria",,"Multiple","Mycobacteriaceae",641522642,"TRUE","FALSE","Free living","Singles","FALSE","M","Rod","Actinobacteria",24.3,"FALSE","FALSE","TRUE","Rod-shaped",,59423,"marinum","Pathogen"
9,"Gammaproteobacteria",46.7,,"FALSE","Yang-Ming Univ, Taiwan",637000337,"Human","BA000037,BA000038,AP005352",751,"Yes",0,0,"TRUE","Vibrio vulnificus YJ016",,,15.34,"TRUE","Finished","Facultative","Facultative",58007,"Food poisoning, Gastroenteritis, Septicemia","Bacteria",14.44,1382,445,"Gc00161","vvy",,"Free living","Mesophile",,"TRUE",1430,"Gammaproteobacteria",798,"20-30",5202,"Nonsporulating","complete",8.55,"Vibrio vulnificus YJ016",,,"Gastroenteritis, wound infections, primary septicemia","zzz",,1430,"TRUE",,"TRUE","Mesophilic","TRUE","Vibrio","Vibrionales","Organic","Heterotroph",5.26009,"Singles",196600,"Bacteria",,"Aquatic","Vibrionaceae",637000337,"TRUE","FALSE","Free living","Singles","FALSE","YJ016","Rod","Proteobacteria",26.57,"TRUE","FALSE","FALSE","Rod-shaped",,58007,"vulnificus","Pathogen"
1,"Crenarchaeota",57.2,"No","FALSE","DOE Joint Genome Institute",640069326,"No","CP000561",268,"Yes",,0,"FALSE","Pyrobaculum calidifontis JCM 11548",,,17.89,"FALSE","Finished","Facultative","Facultative",58787,"None","Archaea",12.11,614,179,"Gc00517","pcl",,"Free living","Hyperthermophile",,"FALSE",18111,"Thermoprotei",396,"90-95",2213,"Nonsporulating","complete",8.09,"Pyrobaculum calidifontis JCM 11548",,,,"Pyrobaculum",,18111,"FALSE",,"FALSE","Hyperthermophilic","FALSE","Pyrobaculum","Thermoproteales","Organic","Heterotroph",2,,410359,"Archaea",,"Specialized","Thermoproteaceae",640069326,"FALSE","FALSE","Free living",,"FALSE","JCM 11548","Rod","Crenarchaeota",27.75,"FALSE","FALSE","FALSE","Rod-shaped",,58787,"calidifontis","Non-Pathogen"
3,"Euryarchaeota",50,"No","FALSE","DOE Joint Genome Institute",640069317,"No","CP000559",249,"No",,0,"FALSE","Methanocorpusculum labreanum Z",,"Methanogen",20.6,"FALSE","Finished","Anaerobic","Anaerobe",58785,"None","Archaea",13.61,615,197,"Gc00506","mla",,"Free living","Mesophile",,"FALSE",18109,"Methanomicrobia",377,37,1830,"Nonsporulating","complete",10.77,"Methanocorpusculum labreanum Z",,,,"Diverse archaeal organisms","Non-halophilic",18109,"FALSE",,"FALSE","Mesophilic","FALSE","Methanocorpusculum","Methanomicrobiales","Inorganic","Lithotroph",1.8,,410358,"Archaea",,"Aquatic","Methanocorpusculaceae",640069317,"FALSE","TRUE","Free living",,"FALSE","Z","Coccus","Euryarchaeota",33.61,"FALSE","FALSE","FALSE","Coccus-shaped",,58785,"labreanum","Non-Pathogen"
2,"Deltaproteobacteria",69.5,,"FALSE","DOE Joint Genome Institute, DSMZ",646311933,"No","CP001804",1329,"Yes",0,0,"FALSE","Haliangium ochraceum DSM 14365",,,11.46,"TRUE","Finished","Aerobic","Obligate aerobe",41425,"None","Bacteria",19.12,1132,274,"Gc01135","hoh",,"Free living","Mesophile",,"TRUE",28711,"Deltaproteobacteria",797,0,6952,"Sporulating","complete",3.94,"Haliangium ochraceum DSM 14365",,,,"A Genomic Encyclopedia of Bacteria and Archaea (GEBA)","Moderate halophilic",28711,"TRUE",,"TRUE","Mesophilic","TRUE","Haliangium","Myxococcales","Organic","Chemoorganotroph",9.4,,502025,"Bacteria",,"Aquatic","Haliangiaceae",646311933,"TRUE","FALSE","Free living",,"FALSE","DSM 14365","Rod","Proteobacteria",16.28,"FALSE","FALSE","FALSE","Rod-shaped",,41425,"ochraceum",
8,"Firmicutes",,"Yes","FALSE","DOE Joint Genome Institute",646564535,,"CP002050",550,"Yes",,0,"TRUE","Geobacillus sp. C56-T3",,,18.97,"FALSE","Finished","Facultative","Facultative",49467,"None","Bacteria",15.3,1095,155,"Gc01296","gct",,"Free living","Mesophile",,"TRUE",41701,"Bacilli",682,0,3595,"Sporulating","complete",4.31,"Geobacillus sp. C56-T3",,,,"Novel Microbial Enzymes",,41701,"TRUE",,"FALSE","Thermophilic","FALSE","Geobacillus","Bacillales","Organic","Chemoorganotroph",3.7,,691437,"Bacteria",,,"Bacillaceae",646564535,"TRUE","FALSE","Free living",,"FALSE","C56-T3","Rod","Firmicutes",30.46,"TRUE","FALSE","FALSE","Rod-shaped",,49467,"sp.",
1,"Crenarchaeota",35.1,,"FALSE","DOE Joint Genome Institute",643692044,"No","CP001399",584,,,0,"FALSE","Sulfolobus islandicus L.S.2.15",,,14.67,"TRUE","Finished","Aerobic","Aerobe",58871,"None","Archaea",19.04,681,223,"Gc00989","sis",,"Free living","Hyperthermophile",,"FALSE",18987,"Thermoprotei",450,"75-85",3068,"Nonsporulating","complete",7.27,"Sulfolobus islandicus L.S.2.15",,,"None","zzz",,18987,"FALSE",,"FALSE","Hyperthermophilic","FALSE","Sulfolobus","Sulfolobales","Organic","Heterotroph",2.73627,"Singles",429572,"Archaea",,"Specialized","Sulfolobaceae",643692044,"FALSE","FALSE","Free living",,"TRUE","L.S.2.15","Coccus","Crenarchaeota",22.2,"FALSE","FALSE","FALSE","Coccus-shaped",,58871,"islandicus","Acidophile"
1,"Betaproteobacteria",44.6,"No","FALSE","DOE Joint Genome Institute",645058756,"No","CP002552,CP002553,CP002554",473,"Yes",0,0,"FALSE","Nitrosomonas sp. AL212",,,16.64,"FALSE","Draft",,,55727,,"Bacteria",15.34,780,235,"Gi03896","nit",,,,,"FALSE",32989,"Betaproteobacteria",513,0,3083,,"complete",7.62,"Nitrosomonas sp. AL212",,,,"zzz",,32989,"FALSE",,"TRUE","Mesophilic","FALSE","Nitrosomonas","Nitrosomonadales","Unknown",,3.36,,153948,"Bacteria",,"Multiple","Nitrosomonadaceae",645058756,"FALSE","TRUE",,,"FALSE","AL212","Pleomorphic","Proteobacteria",25.3,"FALSE","FALSE","FALSE",,,55727,"sp.",
1,"Euryarchaeota",48.6,,"FALSE","J. Craig Venter Institute, Univ of Illinois at Urbana-Champaign",638154502,"No","AE000782",431,"Yes",,0,"FALSE","Archaeoglobus fulgidus VC-16, DSM 4304",,"Sulfate reducer",18.54,"FALSE","Finished","Anaerobic","Obligate anaerobe",57717,"None","Archaea",17.11,722,228,"Gc00011","afu",,"Free living","Hyperthermophile",,"FALSE",104,"Archaeoglobi",467,83,2519,,"complete",9.05,"Archaeoglobus fulgidus DSM 4304",,,,"zzz",,104,"FALSE",,"FALSE","Hyperthermophilic","FALSE","Archaeoglobus","Archaeoglobales","Inorganic","Chemolithoautotroph",2.1784,,224325,"Archaea",,"Aquatic","Archaeoglobaceae",638154502,"FALSE","TRUE","Free living","Singles, Pairs","FALSE","DSM 4304","Irregular coccus","Euryarchaeota",28.66,"FALSE","FALSE","FALSE",,,57717,"fulgidus","Piezophile, Potential Pathogen"
